PID,차량번호,이전차량번호,차량명,세부 모델,색상,주행거리,최초등록일,홈페이지상태,경과일수(매입일기준),매입유형1,매입유형2,매입유형3,매입담당자,최종수정일,신차가,매입가,지점판매가,할인,할인적용가,예상매출이익,신차가대비,담당자명,RB상담수,E상담수,E URL,RB조회수,RB찜수,E조회수,E찜수,자사몰광고,E광고,지점
C26080600066,129로9051,130호2718,더 뉴 K3,1.6 가솔린 시그니처,검정,45316,2023-06-20,판매완료,23,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-21,25080000,21300000.0,21300000,0,21300000,0.0,85.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42459849,0,0,,,,,
C26061100012,114어7385,114어7385,더 뉴싼타페,가솔린 2.5 2WD 프레스티지,,71345,2021-03-26,판매완료,61,현물,플랫폼,헤이딜러(셀프),이상명,2026-08-07,36400000,20500000.0,22100000,0,22100000,1454545.0,61.0,이민형,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42191247,6,3,,,,,
C26061200126,117어5772,117어5772,토레스,1.5 GDI-T 2WD T7,,57535,2023-02-17,판매완료,57,현물,플랫폼,헤이딜러,정주호,2026-08-11,33600000,17620000.0,18800000,0,18800000,1072727.0,56.0,이재국,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42208066,8,1,,,,,
C26041310048,227거7846,180하7265,신형 카니발(KA4),리무진 7인승 가솔린 노블레스,흰색,60133,2023-04-13,판매완료,119,선물,선물,현대캐피탈,박종만,2026-07-23,43040000,25506000.0,26200000,500000,25700000,630909.0,61.0,금도윤,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42265947,7,1,,,,,
C26011400034,272소9779,272소9779,XC60(2세대),B5 AWD 인스크립션,,59310,2021-08-04,판매완료,209,현물,플랫폼,헤이딜러,이상현,2026-07-31,66160000,42100000.0,34500000,0,34500000,-6909091.0,52.0,장영석,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42226863,27,19,26.0,5.0,,,
C26042200062,39노4233,39노4233,싼타페 더 프라임,디젤 R2.0 2WD 밸류플러스,진회색,94392,2017-05-24,판매완료,110,현물,기타현물,개인매입,한태웅,2026-07-28,30830000,10200000.0,11500000,300000,11200000,1181818.0,37.0,서건희,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41980242,4,2,,,,,
C26061800055,16소8443,16소8443,K3,1.6 GDI 럭셔리,흰색,89821,2015-05-07,판매완료,51,현물,플랫폼,엔카닷컴,이강토,2026-08-07,19110000,5050000.0,5900000,0,5900000,772727.0,31.0,한재근,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42242817,6,1,,,,,
C26061810008,129로9004,180하9544,GV70,2.5T 2WD 기본형,흰색,14981,2023-06-16,판매완료,51,선물,선물,현대캐피탈,박종만,2026-07-28,54050000,33619100.0,37500000,0,37500000,3528090.0,69.0,박선우,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42318931,10,1,,,,,
C26070610042,329고3889,329고3889,5시리즈(7세대),M550i xDrive,청색,57157,2021-07-28,판매완료,29,선물,선물,현대캐피탈,박종만,2026-08-10,116600000,49822450.0,49700000,0,49700000,-111319.0,43.0,이순민,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42449630,12,0,,,,,
C26032400075,06노6358,06노6358,GLA클래스,GLA 220 프리미엄,흰색,42975,2019-07-24,판매완료,141,현물,플랫폼,헤이딜러,남궁곤,2026-08-11,47800000,20160000.0,17700000,0,17700000,-2236364.0,37.0,박인혁,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41748078,13,8,,,,,
C26040210040,236마1028,236마1028,더 올뉴G80,가솔린 2.5 AWD 기본형,,94461,2023-04-06,판매완료,126,선물,선물,현대캐피탈,박종만,2026-07-23,65750000,37088008.0,32500000,1000000,31500000,-4170917.0,49.0,신광우,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42415764,4,2,,,,,
C26040310029,389가8715,141하2932,신형 K5 하이브리드(DL3),2.0 HEV 노블레스,진회색,66697,2022-06-27,판매완료,127,선물,선물,현대캐피탈,박종만,2026-07-30,36630000,18022400.0,20500000,0,20500000,2252363.0,56.0,김근호,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42293349,9,6,,,,,
C26033100083,54다2993,54다2993,더 뉴스파크,프리미어 마이핏,,50338,2019-02-25,판매완료,134,현물,플랫폼,헤이딜러,손우찬,2026-07-24,15080000,7000000.0,6700000,0,6700000,-272728.0,44.0,김근호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42253956,4,4,,,,,
C26062900064,81가1634,81가1634,렉스턴 스포츠,2.2 4WD 프레스티지,은색,38756,2018-11-07,판매완료,44,현물,기타현물,개인매입,신학수,2026-07-23,29690000,12700000.0,14600000,0,14600000,1727272.0,49.0,유지석,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42300507,4,0,,,,,
C26052300006,16조6220,16조6220,코나,1.6 가솔린 2WD 모던 팝,청색,94941,2018-05-17,판매완료,75,현물,플랫폼,현대자동차,진용대,2026-08-06,23650000,10480000.0,11200000,0,11200000,654545.0,47.0,김병현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42118679,6,4,,,,,
C26052900051,27가5129,27가5129,더 뉴모닝,가솔린 럭셔리,흰색,71642,2015-02-06,판매완료,75,현물,플랫폼,헤이딜러,장면우,2026-07-23,13250000,5050000.0,6500000,0,6500000,1318181.0,49.0,송승익,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42150926,3,0,,,,,
C26080300030,291무1088,221호7908,더 뉴아반떼(CN7),가솔린 1.6 모던,흰색,25205,2024-05-24,판매완료,20,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,22980000,16200000.0,16200000,0,16200000,0.0,70.0,김웅현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42442108,1,0,,,,,
C26073100062,136도7274,136도7274,더 뉴그랜저IG,가솔린 2.5 프리미엄,진회색,95833,2020-04-22,판매완료,12,현물,기타현물,개인매입,최형열,2026-07-31,35950000,15000000.0,16500000,0,16500000,1363636.0,46.0,신경식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41824974,10,0,,,,,
C26072900021,226주7401,226주7401,신형 카니발(KA4),9인승 디젤 시그니처,미색,31039,2021-09-14,판매완료,9,현물,기타현물,개인매입,이상현,2026-07-29,44680000,24000000.0,27000000,0,27000000,2727272.0,60.0,장영석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42459796,12,1,,,,,
C26072910043,102우8523,141하4990,스타리아,2.2 디젤 투어러 9인승 2WD 모던,흰색,120715,2023-01-12,판매완료,12,선물,선물,현대캐피탈,박종만,2026-08-11,34950000,19012800.0,20080000,0,20080000,970181.0,57.0,,0,0,javascript:;,0,0,,,,,
C26070300086,172다8652,175하9009,GV80,2.5 가솔린 AWD 기본형,진회색,124399,2023-05-25,판매완료,37,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-08-11,84650000,42325000.0,38700000,0,38700000,-3295455.0,46.0,강승원,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42365635,14,2,,,,,
C26070600032,283로2629,283로2629,아반떼(CN7),1.6 가솔린 인스퍼레이션,흰색,27006,2021-12-14,판매완료,37,현물,플랫폼,헤이딜러(셀프),김형현,2026-08-11,25290000,18550000.0,19600000,0,19600000,954545.0,78.0,신민식,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42321485,6,1,,,,,
C26072400082,124노4522,165허2173,GV70,2.5T AWD 스포츠,빨간색,58210,2021-05-12,판매완료,85,위탁매입,위탁매입,NH농협캐피탈,유원일,2026-07-29,60000000,25800000.0,28500000,0,28500000,2454545.0,48.0,박인혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42065278,8,0,,,,,
C26072500002,129로9062,171하2016,더 뉴그랜저IG,가솔린 2.5 르블랑,흰색,55985,2022-06-24,판매완료,118,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-08-11,38000000,25560000.0,24200000,700000,23500000,-1236364.0,64.0,김인섭,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41954231,15,0,,,,,
C26072500012,351모6062,157하9604,더 뉴K9(RJ),3.8 가솔린 AWD 플래티넘 베스트셀렉션Ⅰ,,27545,2022-03-30,판매완료,125,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-07-27,73800000,39150000.0,39200000,900000,38300000,45454.0,53.0,이도균,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42496367,17,1,,,,,
C26072500016,347소7850,171하1545,신형쏘렌토(MQ4),2.2 디젤 2WD 시그니처 그래비티,미색,105950,2022-05-25,판매완료,117,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-07-27,44380000,26550000.0,25500000,0,25500000,-954546.0,57.0,한재근,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41933287,4,0,,,,,
C26062300030,156무9641,156무9641,LF쏘나타 뉴라이즈,2.0 CVVL 스마트,흰색,101404,2017-03-28,판매완료,50,현물,플랫폼,헤이딜러,오석인,2026-08-11,26600000,9800000.0,10600000,0,10600000,727272.0,40.0,신민식,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42285201,5,2,,,,,
C26062210143,123가8561,178하6042,쏘나타(DN8) 하이브리드,2.0 HEV 프리미엄,,60072,2020-05-07,판매완료,49,선물,선물,현대캐피탈,박종만,2026-08-10,33540000,6518330.0,18200000,0,18200000,10619700.0,54.0,이관호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42349632,4,0,,,,,
C26062500076,261조3892,157호6301,더 올뉴G80,가솔린 3.5 2WD 기본형,파랑(남색곤색),50630,2022-04-08,판매완료,126,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-07-23,66000000,33300000.0,33200000,0,33200000,-90910.0,50.0,이순민,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41858404,12,0,,,,,
C26062900022,227너5215,227너5215,아반떼AD,1.6 GDi 스마트,흰색,102799,2017-09-04,판매완료,43,현물,플랫폼,헤이딜러,김인홍,2026-08-10,19750000,7600000.0,8500000,0,8500000,818181.0,43.0,구준회,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42324316,8,3,,,,,
C26062900131,52오0655,52오0655,더 뉴모닝,가솔린 럭셔리,흰색,114417,2016-08-23,판매완료,43,현물,플랫폼,헤이딜러,김원빈,2026-08-06,15280000,4680000.0,5500000,0,5500000,745454.0,36.0,송연호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42323767,6,0,,,,,
C26042310016,160저3757,160저3757,더 뉴그랜저IG,가솔린 2.5 프리미엄 초이스,,59731,2021-05-03,판매완료,97,선물,선물,신한카드,박종만,2026-07-23,37250000,17270000.0,23200000,700000,22500000,5390909.0,62.0,김나현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42053700,11,3,,,,,
C26041400037,35보1090,35보1090,스팅어,2.0 터보 AWD 플래티넘,,86496,2017-11-17,판매완료,115,현물,플랫폼,헤이딜러,이상현,2026-07-29,43800000,15200000.0,13500000,700000,12800000,-1545455.0,31.0,김근호,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42321867,7,3,,,,,
C26032610077,145어4527,200호7368,GV70,2.5T 2WD 스포츠,,81269,2023-09-22,판매완료,135,선물,선물,현대캐피탈,박종만,2026-07-29,59340000,34417200.0,33500000,0,33500000,-833819.0,56.0,이지현,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41865911,5,2,,,,,
C26050400058,244루4141,244루4141,모닝 어반,1.0 가솔린 시그니처,진회색,11302,2022-10-28,판매완료,98,현물,기타현물,개인매입,한태웅,2026-07-28,17100000,11700000.0,12200000,400000,11800000,454545.0,71.0,이필성,3,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42015939,6,4,,,,,
C26051110059,184두1318,178호4824,아반떼(CN7),1.6 가솔린 스마트,진회색,97577,2020-09-21,판매완료,85,선물,선물,현대캐피탈,박종만,2026-07-23,20120000,5553120.0,12400000,600000,11800000,6224436.0,62.0,송현규,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42074847,12,8,,,,,
C26051300033,364소6326,364소6326,GV70,2.2 디젤 2WD 기본형,,70605,2021-01-20,판매완료,91,현물,기타현물,개인매입,남궁곤,2026-08-10,56900000,30300000.0,31300000,0,31300000,909090.0,55.0,박인혁,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42027418,8,2,,,,,
C26051300038,293모8462,293모8462,더 뉴레이,1.0 가솔린 시그니처,,40607,2021-02-23,판매완료,88,현물,플랫폼,헤이딜러,신덕용,2026-07-24,17550000,12190000.0,12700000,500000,12200000,463636.0,72.0,최은선,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42225570,6,1,,,,,
C26031900006,388가9474,388가9474,더 올뉴투싼,1.6 터보 2WD 모던,진회색,71451,2021-07-28,판매완료,145,현물,기타현물,개인매입,김용훈,2026-07-28,28200000,19000000.0,17500000,0,17500000,-1363637.0,62.0,함세진,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41718026,6,4,,,,,
C26040100020,104도9582,104도9582,신형 싼타페,2.0T GDi 2WD 프레스티지,진회색,41346,2019-09-19,판매완료,131,현물,플랫폼,헤이딜러,김준만,2026-07-30,34750000,22300000.0,18700000,0,18700000,-3272728.0,54.0,신경식,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42330355,4,3,,,,,
C26080500071,21오7450,21오7450,더 뉴K7,2.4 GDI 프레스티지 스페셜,검정,146653,2012-11-28,판매완료,5,현물,기타현물,개인매입,이강토,2026-08-10,31600000,1500000.0,2050000,0,2050000,500000.0,6.0,,0,0,javascript:;,0,0,,,,,
C26080500084,347소7806,221하1652,GV80,2.5 가솔린 AWD 기본형,흰색,49390,2023-05-24,판매완료,40,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-03,77400000,46300000.0,46300000,0,46300000,0.0,60.0,허강혁,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42356724,1,0,,,,,
C26080400074,308나8177,193호7506,신형 K5 하이브리드(DL3),2.0 HEV 노블레스,회색,146178,2022-12-14,판매완료,8,위탁매입,위탁매입,하나캐피탈,김영욱,2026-08-03,35690000,15200000.0,15200000,0,15200000,0.0,43.0,김찬울,0,0,javascript:;,0,0,,,,,
C26080400030,308나8106,157허6569,모닝 어반,1.0 가솔린 프레스티지,검정,85847,2021-04-28,판매완료,105,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-08-04,13500000,8640000.0,8500000,0,8500000,-127273.0,63.0,송현규,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41969315,5,1,,,,,
C26052600027,354구4554,157하3573,신형 K5(DL3),2.0 가솔린 프레스티지,,61839,2021-03-11,판매완료,181,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-07-22,29050000,18450000.0,16000000,200000,15800000,-2227273.0,55.0,신경식,2,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41570001,17,14,,,,,
C26051800057,139모3203,139모3203,뉴 QM6,2.0 LPe LE 시그니처,진회색,39711,2021-09-30,판매완료,71,현물,플랫폼,헤이딜러(셀프),김민수,2026-08-06,27613582,12500000.0,11700000,0,11700000,-727273.0,42.0,금도윤,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42189383,13,1,,,,,
C26081000067,63버0308,33호0679,EV3,롱 레인지 어스,흰색,65111,2024-08-20,판매완료,46,위탁매입,위탁매입,우리금융캐피탈,한만수,2026-06-29,52400000,34500000.0,34500000,0,34500000,0.0,66.0,송현규,0,0,,0,0,,,,,
C26081100002,264저6894,264저6894,911(992),타르가 4 GTS,미색,31857,2022-03-11,판매완료,8,위탁매입,위탁매입,하나캐피탈,김영욱,2026-08-04,219900000,160200000.0,160200000,0,160200000,0.0,73.0,함세진,0,0,,0,0,,,,,
C26080600075,195루8377,195루8377,스포티지 더 볼드,1.6 디젤 2WD 프레스티지,회색,123832,2021-02-22,판매완료,5,자산,자산,렌터구독,박용준,2026-08-06,29050000,12849448.0,12100000,0,12100000,-681317.0,42.0,김찬울,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42088175,0,0,,,,,
C26081000026,143저5340,143저5340,S클래스(7세대),S580L 4매틱 ,검정,68999,2022-07-20,판매완료,19,위탁매입,위탁매입,하나캐피탈,김영욱,2026-07-23,229120000,89000000.0,89000000,0,89000000,0.0,39.0,강승원,0,0,,0,0,,,,,
C26081000041,242구4616,242구4616,셀토스,1.6 가솔린 2WD 시그니처,회색,25210,2021-05-27,판매완료,34,위탁매입,위탁매입,현대캐피탈(직),김태훈,2026-08-10,26670000,18700000.0,18500000,0,18500000,-181819.0,69.0,김인섭,0,0,,1,0,,,,,
C26081000042,316더7752,175허5051,쏘나타 디 엣지 하이브리드,2.0 HEV 인스퍼레이션,회색,48775,2023-07-03,판매완료,36,위탁매입,위탁매입,레드캡투어,박범수,2026-07-08,42140000,28725000.0,29000000,0,29000000,250000.0,69.0,유지석,0,0,,6,0,,,,,
C26081000053,145너2091,145너2091,E클래스(5세대),E250 AMG 라인,검정,22350,2023-06-27,판매완료,8,위탁매입,위탁매입,하나캐피탈,김영욱,2026-08-03,76100000,39700000.0,39700000,0,39700000,0.0,52.0,김민식,0,0,,0,0,,,,,
C26080700076,237노9933,237노9933,E클래스(5세대),E450 4매틱 익스클루시브,회색,33458,2021-08-26,판매완료,26,위탁매입,위탁매입,하나캐피탈,김영욱,2026-08-07,104600000,46300000.0,46300000,0,46300000,0.0,44.0,김학범,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42433948,0,0,,,,,
C26062300058,08러9328,08러9328,아반떼AD,1.6 GDi 밸류 플러스,진회색,82594,2017-08-28,판매완료,48,현물,플랫폼,헤이딜러,박순영,2026-07-21,17880000,9240000.0,10900000,0,10900000,1509090.0,61.0,유봉우,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=42274490,3,1,,,,,
C26042700031,253부5100,253부5100,신형 투싼,1.6 가솔린 2WD 모던,흰색,40845,2020-03-18,판매완료,105,현물,플랫폼,헤이딜러,김경하,2026-07-10,26150000,17800000.0,19200000,300000,18900000,1272727.0,73.0,유봉우,1,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41939595,9,8,,,,,
C26022310040,200가8437,141허9660,올 뉴렉스턴,2.2 4WD 럭셔리,흰색,45627,2022-02-16,판매완료,161,선물,선물,현대캐피탈,박종만,2026-07-23,40044768,16069589.0,20500000,0,20500000,4027646.0,51.0,유지석,0,0,http://www.encar.com/dc/dc_cardetailview.do?pageid=dc_carsearch&listAdvType=normal&carid=41664404,22,2,,,,,
